vessel_id,visit_id,vessel_type,port_id,loa_m,draft_m,gross_tonnage,engine_power_kw,vessel_age_years,distance_to_port_nm,speed_knots,traffic_density,berth_waiting_vessels,scheduled_arrival_hour,day_of_week,month,wind_speed_knots,wave_height_m,visibility_km,precipitation_mm,temperature_c,port_congestion_index,crane_availability_ratio,port_avg_delay_last_24h,delay_minutes
24385,444,General Cargo,PORTSAID,182.91558585555387,7.3360586830306165,34946.359940283895,11150.849664876834,20,339.3549161770461,24.895491877831198,High,0,10,2,2,17.42311317768758,0.4290046321696339,11.419520898732376,22.748937265501795,11.04695798661291,0.5158602874244618,0.43240428396250813,37.908111116025346,240.0
92597,445,General Cargo,ALEX,175.75938652787508,7.1777231117978175,26459.151750867313,11340.369734136086,0,201.02340435549905,15.757205026132084,Medium,14,17,3,5,35.178811587299634,1.30775448307435,12.742871563411406,24.563701267373155,11.444856572668495,0.7849565210219436,0.8192827581177085,134.30088290243316,240.0
75641,446,RoRo,SUEZ,208.9094675816581,8.7455811342737,55930.90657970214,29419.681157537412,17,187.22711179876947,12.391150230982134,Medium,13,3,1,3,28.630585945142176,2.988935682756275,17.119194459998656,21.22289237334242,27.184457629674785,0.14622016815045824,0.6328931582772139,51.03222298560601,226.46
54247,447,Bulk Carrier,PORTSAID,260.09136072083874,17.775313041005475,104923.0200028718,15416.642806799186,28,428.9078709628171,23.172396679943112,Low,3,18,3,6,7.749713675316525,4.387448261574444,3.0756057224444837,19.60938179453313,14.143510217796234,0.18260241515442888,0.6746020225654445,113.77778726555037,223.23
96673,448,General Cargo,ALEX,154.19485356410377,6.953569768756039,10125.914824916956,6880.487531469086,27,428.85574613237213,9.30056829842255,High,1,22,2,4,27.448434951628464,0.593589199800687,4.522398928352312,16.19922515101331,20.779297524129948,0.3786921736741232,0.5352718959575419,126.17831127951835,240.0
15544,449,Bulk Carrier,ALEX,180.48727035442508,15.75870769080392,68298.08679490795,16251.494541557166,4,460.69358585312784,18.91942676116316,Medium,13,21,6,4,12.735551518984476,4.2499508012931795,8.708151278937294,32.37863767189852,36.249562429866074,0.5224046559430954,0.5053486387477167,43.51406891054565,224.11
23275,450,Bulk Carrier,PORTSAID,271.40650693142254,16.65989419695716,117776.95847848919,22840.271693504823,20,413.28039816114585,9.04871654798287,Low,6,1,0,10,30.668375141020366,3.279993658357695,7.401854384604079,20.46545009417858,10.741273589152232,0.12705025880780463,0.6564078308995699,112.00031761221395,240.0
73248,451,RoRo,DAMIETTA,196.15289585400518,6.9157929048223075,28892.72836856905,14258.519009652024,6,72.44177981064807,24.085274328518487,Medium,11,19,5,5,9.224132252663658,3.717861503827007,19.02367480184933,15.882924221729667,14.486822551037655,0.4665966882073468,0.7504604282240352,52.24293033175904,194.4
44550,452,RoRo,PORTSAID,190.91893747197986,8.975359065863788,20034.147897496132,13944.117944620015,14,42.581465599942966,18.87523008564029,Medium,9,2,1,6,5.779933913106459,5.566670968563425,6.703631584915821,45.13567049232689,37.15763195955527,0.19617148700721998,0.5294775567793613,125.18647143319386,240.0
63693,453,General Cargo,PORTSAID,135.07143859228592,8.86847794212917,20574.541827941855,9572.608045918205,20,38.62476924603798,14.765500354440626,High,14,15,3,10,25.50989218589127,5.717585784104378,18.037662639466685,9.089024858452982,21.406592053261583,0.8790627935685512,0.6725948293923696,46.13687137665711,240.0
29641,454,RoRo,DAMIETTA,164.8624130469905,7.214991116630843,24127.99247623344,20660.865757771662,26,490.3010698687323,15.214851760674792,Medium,5,0,4,10,24.664844388509746,4.424134478892881,10.875571062864148,7.261260608038523,21.00119469307386,0.9351939128930217,0.7522271195568333,85.79930115692139,240.0
81749,455,Tanker,ALEX,212.73198749977126,18.114575430558407,107992.20610485873,29479.357475470337,5,255.5643489037752,10.807321713890587,Low,6,16,1,10,22.94043589648929,4.155984851797218,2.3752106732932643,38.83287158114117,26.597839644201862,0.7356057131380339,0.6899095925251775,53.90871488195728,240.0
90021,456,RoRo,PORTSAID,191.85163866526838,7.144473879726682,23928.355561954544,20477.11214085645,1,66.43324822712563,14.120137928262881,High,4,11,4,6,9.727717601245068,4.576451413720431,13.621090950305884,5.783877347639304,23.18516331568794,0.13702435015284187,0.6808461677160293,178.99689016260086,240.0
25605,457,Container,DAMIETTA,302.9004329714184,12.808612266697633,161077.75470236738,69950.26400194128,20,276.70468470473685,23.364582561973066,Medium,10,18,4,7,8.239248276044876,4.038195296208586,15.075421245817195,13.565064481412431,33.22875636544433,0.6876406254942999,0.5731651872566189,120.61048670338172,240.0
60713,458,Tanker,SUEZ,297.60265774330605,12.294791685261595,114647.14111385297,16606.46211379067,23,358.04529717162814,21.691374270581182,Medium,2,9,4,7,36.497639498736525,0.0615762523159733,3.682733141745463,17.54392309231083,18.434999413712184,0.5394319884514611,0.46735960081431527,24.619928598188313,240.0
30390,459,RoRo,SUEZ,219.46222874404765,7.14551728968338,25299.958250651463,27241.017139522555,16,56.30025041460005,19.2451962368441,High,12,19,4,12,21.306389213209854,5.980099644800114,8.681492738767412,14.317001848421501,14.536357428499398,0.8494832052165779,0.9700572888467247,171.1222821486855,240.0
85403,460,Container,DAMIETTA,322.80166780778745,12.128349807685165,54609.07694757493,52238.61554021663,26,179.73795151984604,24.452297022997385,Low,3,12,5,4,16.261465520259783,3.8216036188693177,3.3910684298098914,36.72157735801458,26.639415444925838,0.3814555059210377,0.9417155635055975,124.99098250032925,230.68
68466,461,RoRo,ALEX,242.32258784862324,7.789139498107097,58866.02418477973,12729.022365409171,12,102.03379833950432,17.74842350411268,High,14,13,1,11,32.77843922625674,2.9320311055589316,3.9526280293801666,9.880575229722382,24.12167809823694,0.9806027239251057,0.9580702793484053,101.5979977755678,240.0
13981,462,Tanker,DAMIETTA,273.8796635973288,18.183125432057864,103064.88773508594,16821.32711974945,12,487.9611748832785,10.99672819977437,Medium,10,15,4,6,2.031273545344936,2.7165536524002754,13.906842918908781,34.483749515971176,20.78587124880689,0.801101709114679,0.7281673939227422,62.365455666465195,240.0
19493,463,Tanker,ALEX,275.7751802011383,16.505641152582246,127445.1098170423,30224.23030330948,13,165.93197641022218,20.131457593722367,Low,13,23,5,4,27.039811001419917,1.4052913849173285,10.15672504102063,14.588278361026013,21.329908881761394,0.20225747159533514,0.556693050221421,79.46924040315689,202.95
81218,464,Bulk Carrier,SUEZ,272.4927225852729,15.307555149111728,49423.006777679235,18084.715116789586,25,348.3474953187405,18.062554624010637,Low,14,0,1,2,5.896777974517087,2.8618498949175937,1.122598774636318,42.83395827668899,37.30972084391475,0.6696051038009999,0.597852383859754,119.51360185723404,240.0
81318,465,General Cargo,PORTSAID,182.0903978091519,9.813707933603252,12368.40894509866,10355.366777971947,22,460.0325732676983,15.421300181582836,Medium,14,23,0,11,9.045317497335269,4.400782076763348,18.725530060047735,43.79659089104528,33.80663612614526,0.5187266658438235,0.7605058804889531,42.11892791770558,240.0
26984,466,Container,DAMIETTA,262.5044542648613,11.35236336590098,125871.60252795725,56365.360433392205,7,432.9621361659711,10.498688636456478,Medium,9,17,3,8,25.578561233416472,1.5255357789903543,13.966888446347108,13.943983620408712,15.999487040635518,0.7354301289260086,0.828975219016893,82.66795746616458,240.0
32760,467,Bulk Carrier,SUEZ,181.17266777033774,16.24165257760953,103789.39181335029,29310.21649135866,14,203.0472913999742,19.520203438033516,Low,15,2,6,1,11.187604536790268,5.071409854976499,1.5325489897649658,29.831687975672267,23.29363636329266,0.37557133898426587,0.7865168144440056,121.12398690140344,240.0
11524,468,Bulk Carrier,PORTSAID,201.67724798696338,14.756420498887584,68396.2836128755,16696.55703110701,10,162.34689009384277,15.549119247155755,Medium,12,13,3,5,31.121242232687656,1.264313341002245,14.545512643268847,40.56637650945019,32.59706921615289,0.013518505557471583,0.506045689812905,98.864788012596,203.94
59402,469,General Cargo,SUEZ,165.25067611500037,9.1295323728942,10691.583503356303,14694.001125661867,12,406.5315448305163,17.83676832983796,Medium,0,16,6,3,20.743170131196173,5.150198095849727,16.833940731911273,3.6559835944327768,25.56463394825721,0.3875630023882297,0.9341019468792104,161.66867523151757,240.0
75614,470,Container,DAMIETTA,361.97631714114215,14.50692222187347,164058.10732707553,43343.64257711916,20,110.52747289687373,13.361838931324257,Medium,10,23,6,6,12.91921283008184,3.5039533970230736,8.4092921213894,28.427633653659452,38.01212066296067,0.6582174795540302,0.7685434199517129,54.9739445873961,240.0
45891,471,Container,DAMIETTA,350.32411016896276,12.320621251617746,184806.02443621896,30633.34299838818,19,361.48736605083565,10.647368745182174,Low,11,13,3,8,34.585293693810286,5.025930730088742,15.212294114911979,48.822389195651134,31.344527787661765,0.134209120724187,0.9185038177933019,165.52358817427788,240.0
49832,472,Container,PORTSAID,258.4694848430303,13.308025256194457,97881.65538309087,45454.234717716405,0,419.29038571629985,14.118428070524999,Low,4,20,0,1,25.153420127984013,2.501675900407194,6.152679406801702,18.14200119362617,14.212813349619408,0.9385658875537174,0.7707171551938405,125.61418138844436,240.0
55836,473,Container,DAMIETTA,298.4845378797189,15.138120092881053,128478.83804130393,41747.590916873625,24,426.11797735449477,22.485782075764654,Low,5,7,3,10,16.850496989759485,1.927663705733584,2.865142341996046,36.41358800223547,21.98498781108176,0.336712477300787,0.6426561639341963,64.84525886746135,197.61
83953,474,Bulk Carrier,SUEZ,209.7283396842139,13.269407830337578,76416.24939729329,24922.297144064727,1,14.369541222603226,10.712620851102145,High,6,11,5,4,18.13672007985587,4.185815734873702,19.426637189087177,39.81295514325478,35.71484787376021,0.5900062247400162,0.45127944985783813,30.64901984511367,240.0
23362,475,General Cargo,PORTSAID,129.68390209378708,6.8864367529566035,21389.620476060198,8603.984051195146,10,254.93665613441567,16.010966109432538,Medium,10,13,0,4,10.742893145129578,2.1778247818671375,0.5851434474290185,37.17198744762203,22.030178946853958,0.1107171517074178,0.5818131184923145,56.61383554174014,205.88
76745,476,Tanker,PORTSAID,250.92725138867752,18.14169138176292,78898.52835546077,25037.963608053295,13,185.2195151508838,13.059343534908919,Medium,15,1,2,11,4.339014613795693,5.716680731830472,10.70792391288802,47.479863069131554,25.289786831866923,0.024898058892163788,0.5145681341033603,44.6938660731352,215.0
47921,477,Bulk Carrier,SUEZ,254.8688439429476,11.857428401468841,94682.5848432785,20942.226394765617,29,489.64135850741036,24.359648041834333,Medium,10,5,1,6,12.103299934640583,4.443091429693309,2.4142044522799826,38.37367328174116,34.4539678670431,0.523480987445863,0.9772780693514185,164.37227974245417,240.0
80434,478,RoRo,ALEX,194.6781163031378,8.429352080214942,29739.81036740728,27663.519412286463,4,276.5972364627593,9.43945007419119,Medium,7,11,6,1,10.57246404560324,2.5768386106331214,12.131168265587526,46.660172016440626,10.602417399778334,0.47256023778936496,0.6402896522054878,93.99959587757364,240.0
28562,479,Container,PORTSAID,312.20974707334074,13.65504927627795,181258.84462534141,69054.96127096016,6,219.4472294417887,12.170932619445642,High,4,3,2,12,13.427978519046189,1.0407748167050905,0.5892542348579966,11.54853731781998,12.330404282727875,0.9977760280893804,0.9429609792791346,122.95615081559234,240.0
74510,480,General Cargo,ALEX,168.12496550575202,9.012750815392696,22999.584706986905,10473.777534997462,23,129.73814812840092,15.642464605434991,Low,0,3,0,6,18.7666909343475,3.339250550372178,1.7173940092085291,29.564765950343247,17.951627380089747,0.824492645862668,0.5984928609782512,16.80389939881849,240.0
86407,481,Tanker,SUEZ,208.06911777210644,11.808721262000422,139531.04850235983,16193.433113649933,15,424.3587895938776,12.203727872119256,High,15,15,4,10,2.5213635821472025,3.5741538936973214,14.25518360836208,18.91531688053129,32.982690412412424,0.7029252854240049,0.4742700289720446,170.9123477635976,240.0
17610,482,Tanker,SUEZ,222.02188633223895,18.162493930553975,40137.514075390754,20648.086576917285,29,166.4917811970885,20.012076706238787,Low,4,19,0,9,4.239967974906369,5.812240076861383,16.287612977059545,36.12890733657269,18.28404065869725,0.6405017688802885,0.8859218960628741,159.9721038229082,239.47
25791,483,Tanker,PORTSAID,275.9250255174608,16.35904938322367,133258.34898753683,25118.52508984341,10,415.1093964253509,14.305047220105433,Low,0,15,5,1,29.177335063706078,4.462488558123324,15.985656312979593,7.574026747088841,22.4177097194715,0.9449882012807539,0.6815104348532636,92.96102053868731,240.0
68047,484,General Cargo,DAMIETTA,160.75214956247763,8.901242302162801,24958.733897988506,11084.910865636168,25,446.8879086342764,21.273207860580463,High,12,23,1,12,7.335939732974928,1.5219361284441286,3.8913009050327734,8.963777226118651,20.321703142905726,0.8930693543538634,0.9104276970389217,171.01764268526028,240.0
77906,485,Bulk Carrier,PORTSAID,287.7328881906061,13.211608060898975,64661.25638273,10070.979837295426,14,38.50551193776915,17.371648603652545,Low,7,7,2,11,13.558860003910457,1.5714013549260089,0.6028545381675012,6.513960444036271,34.00865077358826,0.09915550371985105,0.7399174833832455,97.26430512431202,180.7
29665,486,Container,DAMIETTA,322.6852523042464,10.178631444442791,125622.27345924744,68254.0273419336,3,259.893418501329,15.256008225840272,Low,1,2,0,11,25.477878193933346,3.480669920421296,15.109320116558893,13.455015305367702,28.201942907640596,0.3146392073453891,0.45985715291694607,155.10155909193475,240.0
80246,487,Tanker,ALEX,271.4897391675562,13.426725486950083,134340.21057392453,20394.34008165078,9,215.98320402100168,14.202894040551104,Low,1,7,1,3,39.07778114162379,0.7160042519336962,4.075223575764727,9.327676196329104,16.520449972170958,0.21438497100880038,0.4190028895924016,114.93475205227857,237.91
75864,488,RoRo,DAMIETTA,223.30317809458987,7.830775365570694,26799.85186992005,28102.677496883716,0,202.62286470442956,11.774317407608857,Medium,12,23,4,12,5.31964366026576,4.1729701185858845,6.7173699907771605,38.710344656921855,36.499769247556415,0.6698162337567323,0.4955833106862539,58.0900584960004,240.0
56451,489,Tanker,PORTSAID,226.08367878443545,19.906283667266027,40877.258638592895,20269.66754285806,6,192.01911986752205,12.293492682557929,Medium,5,12,5,5,30.294750334112894,0.4750779415412827,5.856822388290118,29.348922563304964,10.327137311525327,0.8539803992936301,0.5924456812452736,134.7052588985495,240.0
96148,490,Container,DAMIETTA,239.97205945483978,10.083960461022777,159855.1850220973,61605.54812597577,11,270.673217124242,10.998454965242951,Medium,8,6,2,10,19.651194509257355,3.4400995492481155,18.66676953436656,18.56782528896789,22.54188671910472,0.9482272697125366,0.6454400547769746,58.65884076774582,240.0
55890,491,General Cargo,SUEZ,183.38807714839444,7.026794185858261,23330.055012489098,11591.135216215474,28,73.79861991338282,22.479669246969074,Low,14,1,2,2,3.7505902748709596,5.89426004514583,17.60284748496559,10.262622205047645,33.8966068858404,0.9957311326229121,0.9187802795838201,60.60818984213346,240.0
16794,492,Tanker,ALEX,257.16990550545864,17.27593193286124,116076.80901285306,17292.95606044353,25,436.9311171016246,17.32082283454674,Medium,13,4,3,11,6.759346611950807,5.237691943213776,9.344945861731173,40.153840721655314,23.800035617344502,0.8626857394963257,0.9275831166464245,140.23277405172473,240.0
42888,493,Container,SUEZ,356.20862421539357,14.32405815455511,148375.1581426108,29305.61637626014,10,283.41163052848833,16.208878043085992,Medium,10,13,2,3,27.769974748260392,5.066020794856533,15.947844119827854,44.01014065151978,18.4386990896575,0.34045321715713783,0.6738685641264599,105.08834239928626,240.0
16749,494,Container,SUEZ,253.59928975907275,12.359062189525602,91989.44324846652,33668.61744056789,10,180.08420784112982,13.478267670428071,Medium,4,4,6,2,35.17841372714596,4.499578650156412,15.032758872059135,42.643720495650705,37.55852822137815,0.2015642448640308,0.7936822716222321,104.77348638014645,240.0
56531,495,Tanker,SUEZ,304.69649712103086,16.74409021724182,107856.65578603004,19519.054217065077,24,129.08380047724614,16.786771735962787,Low,13,3,3,4,0.4849425040588562,5.5730776872260375,9.669287368066488,46.23920892043312,30.04262274759889,0.27287625130184223,0.478045395116684,80.84543910759078,211.89
30608,496,Container,SUEZ,383.6153124537283,11.147098234583897,169242.6399237016,78000.36000231758,16,312.1161812188183,23.003420446531983,High,5,16,2,8,8.913411701498628,5.579591157379024,2.3735869924194546,40.3882069680645,26.253249134877198,0.698243345739571,0.9710178447424993,52.26728263625585,240.0
90986,497,RoRo,DAMIETTA,222.70927292242362,8.978576325553888,46042.04467911787,14349.206872077899,29,395.4984930216534,22.55367676981648,Medium,2,19,2,9,14.31857544715239,0.972922336193359,15.587651154865368,31.637826499078788,37.82013035898574,0.6475960729645374,0.6026149847372474,122.66458161346478,197.78
79211,498,RoRo,SUEZ,170.38194937165113,6.973692852766429,20285.200808840244,23633.969401656694,0,226.02118988244865,18.184547801124843,Medium,12,0,0,8,39.55194202205141,1.371293072154738,13.716210786963812,21.50934903806209,37.27120073404085,0.8398450757205073,0.7889913976967027,177.64702961524634,240.0
93996,499,General Cargo,DAMIETTA,141.4934227702262,9.260732929171011,20775.179516779008,9799.564934633127,14,492.4169203990039,17.00926974608449,Medium,13,15,4,10,26.087882019043708,5.545878902775102,3.5489946745386876,14.517643885063581,20.370559796901514,0.2673881648719225,0.7315340168527142,33.898818099117136,240.0
66017,500,Container,SUEZ,393.13778331207385,11.453032738283662,158188.11461446094,65307.06735832503,22,272.4283891587367,11.838292624028103,Medium,11,10,5,10,14.432837233693249,1.6480404557712474,9.98357519894846,0.3172344247267145,20.475970515661622,0.5646963210547619,0.8597602886928053,28.70803117708706,223.54
67676,501,Container,PORTSAID,244.19963150472702,13.005981019673174,102530.28879694524,66314.37460400535,24,489.6666133666825,19.779778306506476,Low,8,22,4,1,8.067388404795066,2.278362427795165,16.003575162578787,41.61457825601469,18.821316169086174,0.906603874488333,0.9954432798972028,67.477186336427,240.0
21560,502,General Cargo,SUEZ,169.798665522323,7.903932219442188,33380.89795143154,7351.555700084171,20,481.6742848766257,22.50640374482204,Low,3,10,2,9,9.070988075910016,0.24948787627653068,15.482734806031159,21.810234935531497,18.500645349585703,0.06981904359396773,0.6610583149795304,119.42237740417245,112.98
64401,503,General Cargo,PORTSAID,180.2897504467487,9.461497248371298,36358.647904227175,12836.735930196039,19,303.8748455235395,13.196752230945613,High,5,16,2,5,1.9793085336812455,5.395523064034989,19.43896451997771,43.610272944933335,14.303121447657919,0.3605429889903602,0.578108103603449,137.0745091415692,235.54
60468,504,Container,DAMIETTA,281.6028333996537,15.890848136306962,106939.04657336598,58317.52394614554,21,294.8547704851543,15.404193261140772,Medium,13,3,3,2,39.786455735095466,0.43298441200719573,9.533819637462946,16.093019235401997,29.222615792077644,0.08030348741259019,0.46056108155617814,87.62912035999686,240.0
42463,505,General Cargo,ALEX,132.8859342455575,9.921795594545571,31119.5776559399,12533.775452463684,24,61.7798110425356,9.81407644305751,Medium,3,15,4,9,39.289453281301036,3.178149028914545,16.61318857095847,16.904382855908416,18.993251616398354,0.750964158333223,0.875210511968238,7.568307016091756,240.0
41663,506,Tanker,DAMIETTA,208.5509714434488,17.870760327986048,132966.81150647218,28435.454527244598,17,465.34691081772206,22.589358356671262,Medium,13,11,6,2,0.44749718174956765,1.31752280775349,0.6433905933653047,1.058159941508774,23.445168878772048,0.05485536548102243,0.5870666612065717,69.62351350073536,206.67
78706,507,Container,ALEX,258.38192275806875,12.93814025296529,66565.15569630747,48295.22398754916,20,403.57273550605834,9.661043726560022,Low,5,22,5,1,10.831979698871859,0.1649441600537782,13.030453918002522,24.271879556341197,24.298963199531016,0.9459692376629325,0.6663759677790355,162.26763180223764,240.0
68773,508,General Cargo,ALEX,139.5059082080324,7.396387945976328,14878.012252110959,7300.54367746897,3,255.22715483236135,19.97373604468113,High,0,4,0,3,0.8178405087842089,1.7393111956185185,5.937717690576783,24.436700216923313,30.096576276667506,0.8347183765840606,0.9740047457577198,82.36330611506642,227.38
43123,509,RoRo,SUEZ,157.65686418201162,8.759704099310763,41216.427519016135,17934.839425254795,28,160.1399053463474,11.1786546278711,Low,12,12,4,6,12.069566275143329,3.9842935171618796,3.548023844541841,32.74261507139633,34.7528969600933,0.05707924389470853,0.968194569781405,19.4651055637828,179.49
19718,510,RoRo,ALEX,203.5029212768784,7.884879685444658,56875.151734773965,13573.859045726265,18,420.8876044092807,20.472027711901998,Medium,0,12,1,3,36.050218619638656,0.5350120791407866,14.895936434004922,37.483463751905454,39.069072977332475,0.8183987074917551,0.8164679891771607,30.09331327167401,240.0
72637,511,RoRo,DAMIETTA,179.55524986352177,8.927368009032344,34847.71946594097,10451.233015146552,4,152.8436205557083,18.925539400683412,Low,14,2,4,6,34.99096485337417,5.1079151257219975,7.737494135077322,17.363817223841927,23.178240620099615,0.10983854138922144,0.4621227598417215,110.80773703145664,240.0
10028,512,RoRo,SUEZ,164.76434926371587,6.079016105245656,59596.92569682914,15577.416979824462,13,275.51024043078786,19.736722495460796,Medium,0,8,0,3,27.397795322557602,4.150692834960043,12.471205857940694,46.370713672982546,35.614913369043784,0.7010484563990209,0.669128289533858,77.58376395094932,240.0
72370,513,General Cargo,ALEX,193.88342055489807,9.983545103038864,27995.236634293426,5331.963150655618,22,107.4250367295208,18.80856472540396,Medium,9,17,4,10,39.48568531010112,0.3504708061867352,16.694799786355944,22.817984075617225,25.991007504874553,0.6954272875919262,0.9451053215927473,8.363102040002088,240.0
57599,514,RoRo,DAMIETTA,158.1591630386927,7.444767165323633,36246.88051645944,22123.546115635352,12,404.2117143775702,14.743400593343846,Low,1,17,5,2,29.840448283444307,2.423054508825432,10.98291701548295,28.689033768611655,38.029744807484406,0.9640112514992837,0.7023944055544956,151.1163301126858,240.0
27397,515,RoRo,ALEX,193.8847809711364,8.802230547814453,41389.58861654044,23874.521229248843,26,378.8763077807162,18.543284551354304,Medium,6,14,0,2,9.656735149103518,4.852363462813454,9.074193715957618,29.698043204098617,32.80572297260258,0.45714550722637515,0.9904331050099972,93.37300561593104,240.0
55406,516,Tanker,ALEX,316.54308544352455,12.321846882498866,67568.15849422343,17146.3732094803,18,152.96949184258648,11.989113566238064,Low,13,23,3,4,33.39770251559837,5.591732402773053,12.608541520400925,43.82751095315875,30.57481020650665,0.7513263397496066,0.5133078944119671,142.36063049784835,240.0
57657,517,Container,SUEZ,227.92767984598245,13.075503801605398,98176.8888451196,45390.37037160529,18,67.50446005919486,12.656933394876535,Low,2,20,2,3,20.31726786103775,3.7735676434658174,19.923370015901263,34.64761307481216,22.531246811502726,0.566100335265929,0.7585929454420852,150.1080629797714,240.0
77560,518,Tanker,SUEZ,327.723678133228,12.410339130163532,104897.44849576907,16977.42310107302,15,96.76424403808109,9.107264648062865,Medium,0,14,5,8,20.158601889329375,4.086708593605908,2.97394096937709,17.682098982611134,19.107745492748077,0.9804386660765042,0.5135393573898781,34.43634439029582,240.0
23503,519,General Cargo,DAMIETTA,145.47970506111028,8.110103694698395,38398.95237896014,8912.28221283483,29,312.0137612816845,18.418070135888293,Medium,11,6,5,1,33.31707716210268,5.260198280048735,5.787871617929917,35.30503663092829,34.20683329558246,0.5025240657802794,0.8775881002744226,159.78884352741312,240.0
64943,520,Bulk Carrier,SUEZ,187.78880354576037,13.105291583682536,43116.705828658,14599.792265828906,21,83.51956501675613,22.29351477859457,Medium,15,8,3,6,21.373627451791947,2.7268828653224246,18.71777216889994,44.63771480252633,27.41965788291839,0.9408706423693952,0.9505681234522114,67.96437355176712,240.0
85839,521,Container,SUEZ,323.6181246329981,10.40454319722209,119708.56343750561,56567.69516064586,20,166.86149110844144,14.43364970790224,Low,7,15,2,6,13.090832906947352,4.243818631842376,19.899010761006686,41.10513120993635,12.344861362643737,0.40706387650674725,0.43701296828099145,37.14617801021538,240.0
92674,522,Bulk Carrier,PORTSAID,230.62300708409964,10.153010804989844,118696.74212125789,17342.315346810705,18,421.2073705243778,11.547530627060215,High,7,1,3,5,37.14981393144992,3.4661996617412605,11.377066777948516,2.369209552415591,23.052948012857463,0.1882584518096998,0.656153496097345,71.03220543255853,240.0
35345,523,General Cargo,PORTSAID,182.28617495466136,7.302585968749813,24250.502709802568,8884.636426109966,0,50.06884267344305,22.006803508552906,Medium,3,22,3,12,2.9428081418031837,4.170067104669855,0.8376192628924802,3.3058569672727356,14.351707079980791,0.37718184715318415,0.4228298937102838,175.57958558493354,240.0
60390,524,General Cargo,DAMIETTA,147.40313836076862,6.0874055088311145,20800.628135635103,13894.8999039953,9,294.77871629245305,18.950149313894734,Low,6,22,6,10,26.311093342278085,5.294145409661388,16.68944034143015,33.955151243253496,10.827429019535526,0.447158814044361,0.44127942737067927,164.99913380442828,240.0
69557,525,Tanker,SUEZ,289.75113401717886,12.308805731858959,110938.6005547287,32844.61719897743,1,205.91492564040237,23.190004149779426,Medium,1,19,6,11,31.417357799705073,4.739288273149827,12.798111022208948,49.06356567470899,39.76491624191662,0.6565044349820259,0.6208352689991108,171.3513573476252,240.0
75054,526,General Cargo,DAMIETTA,176.00272327718844,6.594737569426787,36034.9749020349,8015.440132888654,14,68.95469510560497,8.106142109831763,Low,14,12,2,12,2.0496493181321984,0.7646273043614196,10.745278102176732,29.970150356128926,26.270714201826433,0.6169942677518431,0.7498764929419428,5.569887140292591,225.89
11906,527,Bulk Carrier,PORTSAID,234.489137317481,14.209142077513171,106545.59439403757,28632.14990295322,18,259.6230957848277,14.81965970509013,High,5,22,0,8,9.374789992314572,5.59195013066843,19.327479378980605,21.77765429367282,34.37195566465567,0.18642511761112335,0.9110209076387721,45.49494077871601,240.0
50167,528,Container,PORTSAID,385.9305755581112,10.047725087671244,188283.27283781857,23263.217960094342,3,263.15617762703465,23.316287131600124,Medium,8,3,1,11,8.929621855526708,0.29995264960225554,3.0966284406402664,29.08881371485659,23.509281649679096,0.12637288208173025,0.9683508056805832,132.20449219812178,172.77
17961,529,Container,PORTSAID,253.1547313634871,13.089927128366998,121988.8533506591,56282.58763324352,20,195.2622893800968,19.481509856420885,Medium,6,13,2,1,35.57086295920817,4.540046317642355,7.221770292161596,22.744418131860538,29.054952822593073,0.5188287536128369,0.5612372546611186,144.34915999673103,240.0
36140,530,Bulk Carrier,DAMIETTA,237.5335474484407,17.475005437123365,51649.39633931283,15480.493880769718,25,37.10787722658537,15.970724579259212,Low,12,8,0,12,26.01238462862465,1.712151660143738,12.713002159448674,10.677056482007169,39.71125348037286,0.059134849473385764,0.5343639176347023,95.99529253544249,200.22
68701,531,Container,SUEZ,384.14758713861124,10.460437082471538,141434.12328572146,60904.157123936646,29,111.36491593830732,15.04732991724906,Medium,5,13,0,5,8.677894577286525,4.679161404433422,0.591105276493394,13.979040445878349,29.636682403435298,0.6166136095657828,0.4949168308634429,62.85432960945401,240.0
87567,532,Bulk Carrier,ALEX,240.66500681156873,15.553855030585098,45547.918141077025,27052.6446554308,29,208.3125434879781,23.217728113468937,High,9,10,0,4,36.39128443377865,0.08835883107657128,17.373247659947275,14.950736182971259,14.882192672641377,0.6136401219211508,0.41178863090421625,64.86348834620087,240.0
90664,533,Bulk Carrier,SUEZ,196.80308273638627,13.206499554525998,36773.18411773852,20904.221576348005,24,145.83966119369933,22.14051669498442,Low,1,19,5,8,9.747861969880688,1.3236157546335099,15.361424412985972,29.966983910931198,33.59702090165611,0.19968043641577216,0.721059919204644,98.94994173332316,143.94
91199,534,RoRo,DAMIETTA,216.97458074256392,8.823664905285872,49573.44783584004,20822.05832908302,3,88.65986024529707,8.209300352665958,Low,13,12,4,11,26.480771129088364,0.4796664951452465,5.080455101933209,41.576876943871596,37.88047906529198,0.9447879281472554,0.7187796432709823,5.543476495132272,240.0
91218,535,General Cargo,PORTSAID,194.6093613736267,7.913747352163506,26836.169592966082,10960.985276700958,11,248.61334569243627,10.058530976539524,High,3,16,2,10,18.096998221957318,4.514910178367476,6.5052564940123485,2.5671670949103276,19.66940695358781,0.5741884960180456,0.451233574318876,125.93017752954404,240.0
